NOTE 1: HCB-only samples are identified as 'HCB-SurfGrab' under CollMeth and were only analyzed for cyanobacteria,,,,,,,,,,,,,,,,,,,,,,,
"NOTE 2: All 'Phyto_Res_VanDorn' and 'Phyto_Res_Net' samples identified under CollMeth were analyzed for the entire phytoplankton assemblage (e.g., green algae, diatoms, cyanobacteria, cryptomonads, etc.)",,,,,,,,,,,,,,,,,,,,,,,
NOTE 3: StationID's for 'Phyto_Res_VanDorn' and 'Phyto_Res_Net' samples correspond to StationIDs and associated chemical and physical data in the 'ChemPhysData_2002-2021' worksheet,,,,,,,,,,,,,,,,,,,,,,,
NOTE 4: HCB-only samples identified as 'HCB-SurfGrab'  under CollMeth do not have associated chemical and physical data in the 'ChemPhysData_2002-2021' worksheet,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
PerSampID,StationID,CollMeth,SECTION,QUARTER,RANGE,Town,WaterbodySize_Acres,Lat_Dec,Long_Dec,WaterbodyName,HUC_12,RepNum,CollDate,CollTime,PerTaxaID,Genus/Species/Variety,Individuals (Raw Cnt),Density (cells/L),Family,Genus,Class,Order,Division
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,06/16/2015,,ND12,Lyngbya,28,145833,Oscillatoriaceae,Lyngbya,Cyanophyceae,Nostocales,Cyanophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,06/16/2015,,ND127,Cryptomonas,56,291667,Cryptomonadaceae,Cryptomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,06/16/2015,,ND131,Monoraphidium,6,31250,Oocystaceae,Monoraphidium,Chlorophyceae,Chlorococcales,Chlorophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,06/16/2015,,ND225,Hannaea,2,10416,Fragilariaceae,Hannaea,Fragilariophyceae,Fragilariales,Bacillariophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,06/16/2015,,ND256,Komma,8,41667,Chroomonadaceae,Komma,Cryptophyceae,Pyrenomonadales,Cryptophycophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,06/16/2015,,ND267,Rhodomonas,24,125000,Cryptomonadaceae,Rhodomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,06/16/2015,,ND51,Euglena,3,15625,Euglenaceae,Euglena,Euglenophyceae,Euglenales,Euglenophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,1287,Navicula sp.,33,171875,Naviculaceae,Navicula,Bacillariophyceae,Naviculales,Bacillariophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,1288,Nitzschia sp.,18,93750,Bacillariaceae,Nitzschia,Bacillariophyceae,Bacillariales,Bacillariophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,1300,Fragilaria sp.,20,104167,Fragilariaceae,Fragilaria,Fragilariophyceae,Fragilariales,Bacillariophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,1673,Synedra sp.,20,104167,Fragilariaceae,Synedra,Fragilariophyceae,Fragilariales,Bacillariophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,1749,Cocconeis sp.,9,46875,Cocconeidaceae,Cocconeis,Bacillariophyceae,Achnanthales,Bacillariophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,1835,Diatoma sp.,19,98958,Fragilariaceae,Diatoma,Fragilariophyceae,Fragilariales,Bacillariophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,2198,Cyclotella,4,20834,Stephanodiscaceae,Cyclotella,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,2207,Gomphonema,12,62500,Gomphonemataceae,Gomphonema,Bacillariophyceae,Cymbellales,Bacillariophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,2216,Planothidium,23,119792,Achnanthaceae,Planothidium,Bacillariophyceae,Achnanthales,Bacillariophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,ND103,Desmodesmus,4,20833,Scenedesmaceae,Desmodesmus,Chlorophyceae,Chlorococcales,Chlorophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,ND107,Schroederia,4,20833,Chlorococcaceae,Schroederia,Chlorophyceae,Chlorococcales,Chlorophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,ND120,Leptolyngbya,10,52083,Oscillatoriaceae,Leptolyngbya,Cyanophyceae,Nostocales,Cyanophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,ND127,Cryptomonas,35,182292,Cryptomonadaceae,Cryptomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,ND131,Monoraphidium,2,10417,Oocystaceae,Monoraphidium,Chlorophyceae,Chlorococcales,Chlorophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,ND225,Hannaea,1,5208,Fragilariaceae,Hannaea,Fragilariophyceae,Fragilariales,Bacillariophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,ND245,Dolichospermum,64,333333,Nostocaceae,Dolichospermum,Cyanophyceae,Nostocales,Cyanophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,ND256,Komma,2,10417,Chroomonadaceae,Komma,Cryptophyceae,Pyrenomonadales,Cryptophycophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,ND267,Rhodomonas,19,98958,Cryptomonadaceae,Rhodomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,ND44,Scenedesmus,3,15625,Scenedesmaceae,Scenedesmus,Chlorophyceae,Chlorococcales,Chlorophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,ND51,Euglena,3,15625,Euglenaceae,Euglena,Euglenophyceae,Euglenales,Euglenophyta
869,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,1,06/16/2015,,ND54,Mallomonas,1,5208,Synuraceae,Mallomonas,Chrysophyceae,Ochromonadales,Chrysophyta
870,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,07/20/2015,,1300,Fragilaria sp.,220,1145833,Fragilariaceae,Fragilaria,Fragilariophyceae,Fragilariales,Bacillariophyta
870,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,07/20/2015,,1314,Aulacoseira sp.,44,229167,Aulacoseiraceae,Aulacoseira,Coscinodiscophyceae,Aulacoseirales,Bacillariophyta
870,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,07/20/2015,,1601,Stephanodiscus sp.,1,5208,Stephanodiscaceae,Stephanodiscus,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
870,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,07/20/2015,,1844,Asterionella sp.,14,72917,Fragilariaceae,Asterionella,Fragilariophyceae,Fragilariales,Bacillariophyta
870,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,07/20/2015,,ND107,Schroederia,1,5208,Chlorococcaceae,Schroederia,Chlorophyceae,Chlorococcales,Chlorophyta
870,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,07/20/2015,,ND12,Lyngbya,415,2161458,Oscillatoriaceae,Lyngbya,Cyanophyceae,Nostocales,Cyanophyta
870,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,07/20/2015,,ND124,Aphanizomenon,312,1625000,Nostocaceae,Aphanizomenon,Cyanophyceae,Nostocales,Cyanophyta
870,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,07/20/2015,,ND127,Cryptomonas,23,119792,Cryptomonadaceae,Cryptomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
870,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,07/20/2015,,ND128,Dinobryon,1,5208,Dinobryaceae,Dinobryon,Chrysophyceae,Ochromonadales,Chrysophyta
870,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,07/20/2015,,ND131,Monoraphidium,1,5208,Oocystaceae,Monoraphidium,Chlorophyceae,Chlorococcales,Chlorophyta
870,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,07/20/2015,,ND206,Aphanocapsa,250,1302083,Chroococcaceae,Aphanocapsa,Cyanophyceae,Chroococcales,Cyanophyta
870,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,07/20/2015,,ND267,Rhodomonas,31,161458,Cryptomonadaceae,Rhodomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
871,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,09/14/2015,,1300,Fragilaria sp.,45,229217,Fragilariaceae,Fragilaria,Fragilariophyceae,Fragilariales,Bacillariophyta
871,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,09/14/2015,,1314,Aulacoseira sp.,302,1538304,Aulacoseiraceae,Aulacoseira,Coscinodiscophyceae,Aulacoseirales,Bacillariophyta
871,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,09/14/2015,,1400,Tabellaria sp.,7,35656,Tabellariaceae,Tabellaria,Fragilariophyceae,Tabellariales,Bacillariophyta
871,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,09/14/2015,,1601,Stephanodiscus sp.,33,168093,Stephanodiscaceae,Stephanodiscus,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
871,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,09/14/2015,,1844,Asterionella sp.,3,15281,Fragilariaceae,Asterionella,Fragilariophyceae,Fragilariales,Bacillariophyta
871,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,09/14/2015,,ND105,Oocystis,3,15281,Oocystaceae,Oocystis,Chlorophyceae,Chlorococcales,Chlorophyta
871,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,09/14/2015,,ND12,Lyngbya,90,458435,Oscillatoriaceae,Lyngbya,Cyanophyceae,Nostocales,Cyanophyta
871,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,09/14/2015,,ND124,Aphanizomenon,358,1823553,Nostocaceae,Aphanizomenon,Cyanophyceae,Nostocales,Cyanophyta
871,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,09/14/2015,,ND127,Cryptomonas,13,66218,Cryptomonadaceae,Cryptomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
871,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,09/14/2015,,ND128,Dinobryon,6,30562,Dinobryaceae,Dinobryon,Chrysophyceae,Ochromonadales,Chrysophyta
871,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,09/14/2015,,ND263,Planktosphaeria,24,122249,Oocystaceae,Planktosphaeria,Trebouxiophyceae,Oocystales,Chlorophyta
871,WYDEQ_RES_109,Phyto_Res_VanDorn,,,,,,42.030603,-110.068928,FONTENELLE RESERVOIR - LPD,140401011204,0,09/14/2015,,ND47,Staurastrum,1,5094,Desmidiaceae,Staurastrum,Chlorophyceae,Zygnematales,Chlorophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,1287,Navicula sp.,14,72917,Naviculaceae,Navicula,Bacillariophyceae,Naviculales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,1288,Nitzschia sp.,15,78125,Bacillariaceae,Nitzschia,Bacillariophyceae,Bacillariales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,1298,Pinnularia sp.,1,5208,Pinnulariaceae,Pinnularia,Bacillariophyceae,Naviculales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,1300,Fragilaria sp.,11,57292,Fragilariaceae,Fragilaria,Fragilariophyceae,Fragilariales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,1409,Amphora sp.,2,10417,Catenulaceae,Amphora,Bacillariophyceae,Thalassiophysales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,1673,Synedra sp.,30,156250,Fragilariaceae,Synedra,Fragilariophyceae,Fragilariales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,1749,Cocconeis sp.,16,83334,Cocconeidaceae,Cocconeis,Bacillariophyceae,Achnanthales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,1820,Epithemia sp.,11,57292,Rhopalodoaceae,Epithemia,Bacillariophyceae,Rhopalodiales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,1835,Diatoma sp.,11,57292,Fragilariaceae,Diatoma,Fragilariophyceae,Fragilariales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,1844,Asterionella sp.,48,250000,Fragilariaceae,Asterionella,Fragilariophyceae,Fragilariales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,1875,Rhopalodia sp.,1,5208,Rhopalodiaceae,Rhopalodia,Bacillariophyceae,Rhopalodiales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,1891,Encyonema sp.,4,20833,Cymbellaceae,Encyonema,Bacillariophyceae,Cymbellales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,1964,Achnanthidium sp.,1,5208,Achnanthaidiaceae,Achnanthidium,Bacillariophyceae,Achnanthales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,2198,Cyclotella,1,5208,Stephanodiscaceae,Cyclotella,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,2207,Gomphonema,6,31250,Gomphonemataceae,Gomphonema,Bacillariophyceae,Cymbellales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,2220,Frustulia,1,5208,Amphipleuraceae,Frustulia,Bacillariophyceae,Naviculales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,2287,Cymatopleura,1,5208,Surirellaceae,Cymatopleura,Bacillariophyceae,Surirellales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,2291,Rhoicosphenia,4,20833,Rhoicospheniaceae,Rhoicosphenia,Bacillariophyceae,Cymbellales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,ND103,Desmodesmus,4,20833,Scenedesmaceae,Desmodesmus,Chlorophyceae,Chlorococcales,Chlorophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,ND105,Oocystis,4,20833,Oocystaceae,Oocystis,Chlorophyceae,Chlorococcales,Chlorophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,ND116,Elakatothrix,4,20833,Scenedesmaceae,Elakatothrix,Chlorophyceae,Chlorococcales,Chlorophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,ND127,Cryptomonas,1,5208,Cryptomonadaceae,Cryptomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,ND128,Dinobryon,14,72916,Dinobryaceae,Dinobryon,Chrysophyceae,Ochromonadales,Chrysophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,ND131,Monoraphidium,3,15625,Oocystaceae,Monoraphidium,Chlorophyceae,Chlorococcales,Chlorophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,ND22,Pseudanabaena,16,83333,Nostocaceae,Pseudanabaena,Cyanophyceae,Nostocales,Cyanophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,ND225,Hannaea,1,5208,Fragilariaceae,Hannaea,Fragilariophyceae,Fragilariales,Bacillariophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,ND267,Rhodomonas,2,10417,Cryptomonadaceae,Rhodomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
872,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,06/16/2015,,ND36,Cosmarium,1,5208,Desmidiaceae,Cosmarium,Chlorophyceae,Zygnematales,Chlorophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,1287,Navicula sp.,12,62500,Naviculaceae,Navicula,Bacillariophyceae,Naviculales,Bacillariophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,1288,Nitzschia sp.,11,57291,Bacillariaceae,Nitzschia,Bacillariophyceae,Bacillariales,Bacillariophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,1300,Fragilaria sp.,4,20833,Fragilariaceae,Fragilaria,Fragilariophyceae,Fragilariales,Bacillariophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,1673,Synedra sp.,12,62500,Fragilariaceae,Synedra,Fragilariophyceae,Fragilariales,Bacillariophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,1749,Cocconeis sp.,4,20833,Cocconeidaceae,Cocconeis,Bacillariophyceae,Achnanthales,Bacillariophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,1820,Epithemia sp.,24,125000,Rhopalodoaceae,Epithemia,Bacillariophyceae,Rhopalodiales,Bacillariophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,1835,Diatoma sp.,30,156250,Fragilariaceae,Diatoma,Fragilariophyceae,Fragilariales,Bacillariophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,1891,Encyonema sp.,1,5208,Cymbellaceae,Encyonema,Bacillariophyceae,Cymbellales,Bacillariophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,1964,Achnanthidium sp.,2,10416,Achnanthaidiaceae,Achnanthidium,Bacillariophyceae,Achnanthales,Bacillariophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,2207,Gomphonema,2,10416,Gomphonemataceae,Gomphonema,Bacillariophyceae,Cymbellales,Bacillariophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,2291,Rhoicosphenia,4,20833,Rhoicospheniaceae,Rhoicosphenia,Bacillariophyceae,Cymbellales,Bacillariophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,ND112,Trachelomonas,1,5208,Euglenaceae,Trachelomonas,Euglenophyceae,Euglenales,Euglenophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,ND120,Leptolyngbya,26,135417,Oscillatoriaceae,Leptolyngbya,Cyanophyceae,Nostocales,Cyanophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,ND127,Cryptomonas,2,10417,Cryptomonadaceae,Cryptomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,ND131,Monoraphidium,3,15625,Oocystaceae,Monoraphidium,Chlorophyceae,Chlorococcales,Chlorophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,ND237,Actinastrum,11,57292,Chlorellaceae,Actinastrum,Chlorophyceae,Sphaeropleales,Chlorophyta
873,WYDEQ_RES_111,Phyto_Res_VanDorn,,,,,,42.144717,-110.178358,FONTENELLE RESERVOIR - RPD,140401011204,0,07/20/2015,,ND35,Closterium,1,5208,Desmidiaceae,Closterium,Chlorophyceae,Zygnematales,Chlorophyta
